step	elapsed_s	loss	grad_norm	mem_gib	token_acc	lr	tokens_this_step	tokens_per_gpu_per_sec	train_speed_s_per_it
222	19229.0	1.07211876	7.2374897	37.77	0.69855915	3.11e-06	47457	274.0	86.615088
223	19314.0	1.17101479	10.68834209	37.77	0.68068886	3.03e-06	41763	241.1	86.610851
224	19393.0	1.23322225	14.56669235	37.77	0.67032004	2.95e-06	83319	481.2	86.576145
225	19472.0	1.03233433	2.30814195	37.77	0.70261951	2.87e-06	40745	235.4	86.541205
226	19560.0	1.08218718	7.07035303	37.77	0.6944338	2.79e-06	47567	274.8	86.546626
227	19643.0	1.1668129	5.2978344	37.77	0.6815954	2.71e-06	26831	155.0	86.531563
228	19727.0	1.19191742	5.90731668	37.77	0.67957542	2.64e-06	47629	275.2	86.520423
229	19809.0	1.07144737	7.06884861	37.77	0.7094709	2.56e-06	46870	270.9	86.502542
230	19889.0	1.22961378	5.62720299	37.77	0.67211569	2.49e-06	35240	203.8	86.472112
231	19981.0	1.11062336	8.18295479	37.77	0.69468498	2.41e-06	45351	262.2	86.496523
232	20069.0	1.12928772	4.44036579	37.77	0.68658207	2.34e-06	47118	272.3	86.504896
233	20158.0	1.13625717	14.04444695	37.77	0.68802776	2.27e-06	49910	288.5	86.513112
234	20238.0	1.19912982	4.48642015	37.77	0.68089171	2.2e-06	23034	133.2	86.488197
235	20319.0	1.27796936	4.10819244	37.77	0.66391912	2.13e-06	56495	326.7	86.464431
236	20404.0	1.15386772	23.8192215	37.77	0.6852241	2.06e-06	29523	170.7	86.456723
237	20482.0	1.17411613	5.55971479	37.77	0.68716201	1.99e-06	63093	365.0	86.423235
238	20567.0	1.15588188	26.29929543	37.77	0.68762677	1.92e-06	31224	180.7	86.414209
239	20657.0	1.12268257	3.63075423	37.77	0.68773334	1.86e-06	57766	334.2	86.430688
240	20748.0	1.11522627	2.97099805	37.77	0.69064015	1.79e-06	56830	328.7	86.450096
241	20832.0	1.24668825	14.25272942	37.77	0.67753783	1.73e-06	43513	251.7	86.439225
242	20920.0	1.20866776	4.39464092	37.77	0.6790393	1.67e-06	38972	225.4	86.44624
243	21008.0	1.04579735	5.57477045	37.77	0.70741723	1.6e-06	44236	255.8	86.453321
244	21090.0	0.99571609	3.676157	37.77	0.72482466	1.54e-06	35959	208.0	86.436156
245	21177.0	1.10824585	7.60438967	37.77	0.68671014	1.48e-06	76139	440.4	86.435172
246	21264.0	1.23936653	5.47551537	37.77	0.6643024	1.43e-06	48382	279.9	86.440225
247	21354.0	1.06755257	3.15524459	37.77	0.70220211	1.37e-06	42923	248.2	86.455301
248	21437.0	1.24955034	5.43738651	37.77	0.6651439	1.31e-06	47701	275.9	86.43869
249	21520.0	1.11855698	12.38303471	37.77	0.69031546	1.26e-06	35754	206.9	86.424509
250	21604.0	1.09387207	3.96918297	37.77	0.69793545	1.2e-06	52387	303.1	86.417618
251	21705.0	1.17970657	13.51544476	37.77	0.67909788	1.15e-06	53133	307.2	86.474468
252	21786.0	1.19163179	7.5931735	37.77	0.6873938	1.1e-06	57973	335.3	86.452819
253	21874.0	1.35919476	14.10469246	37.77	0.64664998	1.05e-06	49782	287.9	86.458497
254	21960.0	1.11946404	3.38495827	37.77	0.69418591	1e-06	43550	251.9	86.455851
