step	elapsed_s	loss	grad_norm	mem_gib	token_acc	lr	tokens_this_step	tokens_per_gpu_per_sec	train_speed_s_per_it
301	556.0	1.37731934	5.25	70.79	0.64008224	9.98e-06	9049	2449.4	1.847173
302	558.0	1.19555664	18.5	70.79	0.67323792	9.98e-06	2367	640.4	1.847965
303	561.0	1.50317383	26.5	70.79	0.61757348	9.98e-06	152	41.1	1.850281
304	562.0	1.67529297	11.75	70.79	0.60940872	9.97e-06	2658	719.2	1.847781
305	563.0	1.24462891	43.75	70.79	0.6627907	9.97e-06	1564	423.7	1.845447
306	567.0	1.36083984	4.96875	70.79	0.62664188	9.97e-06	2718	733.9	1.851843
307	571.0	1.47680664	18.75	70.79	0.62234868	9.97e-06	11892	3197.3	1.859671
308	573.0	1.32324219	6.03125	70.79	0.65045135	9.97e-06	2006	539.1	1.860409
309	574.0	1.62792969	5.71875	70.79	0.61929658	9.97e-06	625	168.1	1.858939
310	576.0	1.26806641	3.921875	70.79	0.64108055	9.97e-06	543	146.0	1.859472
311	578.0	2.03222656	7.09375	70.79	0.53549921	9.97e-06	8868	2384.1	1.859844
312	579.0	0.95410156	12.125	70.79	0.73060797	9.97e-06	1636	440.6	1.856714
313	581.0	0.96533203	5.53125	70.79	0.73294347	9.97e-06	8034	2163.7	1.856518
314	584.0	1.83032227	7.71875	70.79	0.60049875	9.97e-06	1131	304.2	1.859199
315	585.0	0.82226562	37.0	70.79	0.75112613	9.97e-06	1150	309.8	1.856252
316	588.0	1.30145264	5.28125	70.79	0.6446448	9.96e-06	4666	1254.1	1.860244
317	589.0	1.43017578	5.53125	70.79	0.6416957	9.96e-06	513	138.1	1.857165
318	590.0	1.33251953	5.21875	70.79	0.63480613	9.96e-06	7673	2066.1	1.856847
319	593.0	1.02490234	11.25	70.79	0.71605867	9.96e-06	590	158.8	1.857448
320	596.0	1.40856934	4.46875	70.79	0.61959492	9.96e-06	392	105.3	1.862172
321	597.0	1.51391602	6.15625	70.79	0.61979753	9.96e-06	1168	314.1	1.85922
322	598.0	1.37304688	5.0625	70.79	0.66211718	9.96e-06	2898	779.8	1.85825
323	600.0	0.99853516	4.84375	70.79	0.70874219	9.96e-06	804	216.3	1.858432
324	602.0	1.02587891	8.1875	70.79	0.70574713	9.96e-06	550	148.0	1.85861
325	604.0	0.99707031	6.75	70.79	0.70665499	9.96e-06	2222	598.2	1.857361
326	605.0	0.88134766	7.625	70.79	0.75377284	9.96e-06	2925	787.8	1.856351
327	606.0	1.12890625	12.375	70.79	0.68524096	9.95e-06	4044	1090.4	1.854328
328	607.0	0.875	6.3125	70.79	0.75134553	9.95e-06	875	236.3	1.851259
329	608.0	1.13720703	7.65625	70.79	0.68370607	9.95e-06	193	52.2	1.848449
330	610.0	1.34613037	4.625	70.79	0.66404873	9.95e-06	709	191.9	1.847585
331	611.0	1.93066406	7.09375	70.79	0.55434783	9.95e-06	900	243.7	1.846492
332	612.0	1.67785645	7.4375	70.79	0.62033898	9.95e-06	1107	300.2	1.8435
333	613.0	1.14306641	8.0625	70.79	0.69017981	9.95e-06	361	98.1	1.840599
334	615.0	1.66894531	8.125	70.79	0.5974654	9.95e-06	3108	844.5	1.840214
335	616.0	1.01660156	7.96875	70.79	0.70453208	9.95e-06	4588	1247.9	1.838299
336	618.0	0.82055664	4.375	70.79	0.74247356	9.95e-06	8960	2436.4	1.838742
337	620.0	1.20983887	12.875	70.79	0.66004415	9.94e-06	597	162.2	1.840179
338	621.0	1.36035156	16.375	70.79	0.63875878	9.94e-06	1286	349.9	1.837686
339	623.0	1.11816406	5.34375	70.79	0.70205066	9.94e-06	3397	923.7	1.838871
340	627.0	0.87207031	56.0	70.79	0.72932331	9.94e-06	967	262.3	1.843271
341	631.0	1.07324219	8.0625	70.79	0.70255116	9.94e-06	13539	3658.9	1.850152
342	633.0	1.05834961	6.6875	70.79	0.70009737	9.94e-06	1220	329.7	1.850362
343	635.0	1.11901855	5.46875	70.79	0.69310071	9.94e-06	497	134.2	1.85148
344	638.0	1.32806396	4.3125	70.79	0.63271149	9.94e-06	6589	1776.2	1.854811
345	639.0	1.33044434	5.15625	70.79	0.64577748	9.93e-06	75	20.2	1.852455
346	641.0	1.67041016	14.9375	70.79	0.6	9.93e-06	508	137.1	1.852473
347	642.0	1.86199951	6.53125	70.79	0.59290096	9.93e-06	157	42.4	1.849667
348	643.0	1.03515625	42.25	70.79	0.69736842	9.93e-06	1249	338.1	1.847029
349	644.0	1.55480957	20.75	70.79	0.60798122	9.93e-06	175	47.4	1.845556
350	645.0	2.30761719	7.4375	70.79	0.50360453	9.93e-06	2109	572.2	1.843023
351	646.0	0.55859375	4.53125	70.79	0.83602151	9.93e-06	2815	764.6	1.840719
352	650.0	0.83996582	4.125	70.79	0.76196006	9.93e-06	1066	288.4	1.847951
353	654.0	1.31341553	3.296875	70.79	0.63492558	9.92e-06	1166	314.8	1.85177
354	656.0	0.97216797	27.875	70.79	0.69971401	9.92e-06	10410	2808.7	1.853147
355	659.0	1.47167969	8.3125	70.79	0.6309438	9.92e-06	7047	1898.7	1.855772
356	660.0	1.17889404	7.25	70.79	0.68313953	9.92e-06	917	247.2	1.85514
357	663.0	1.65478516	14.375	70.79	0.61000764	9.92e-06	6987	1882.2	1.856085
358	666.0	1.91882324	6.4375	70.79	0.57024793	9.92e-06	624	167.7	1.860723
359	668.0	0.94873047	27.0	70.79	0.72169811	9.92e-06	408	109.6	1.861316
360	671.0	1.00439453	6.0	70.79	0.71456311	9.92e-06	3620	970.5	1.865025
361	673.0	1.38452148	12.5	70.79	0.6217916	9.91e-06	1209	324.3	1.863836
362	674.0	1.20898438	7.375	70.79	0.67405832	9.91e-06	1813	486.6	1.862742
363	678.0	1.45355225	4.96875	70.79	0.60979275	9.91e-06	1114	298.4	1.866696
364	679.0	1.07080078	14.6875	70.79	0.69967532	9.91e-06	1532	410.8	1.864759
365	680.0	1.03564453	5.21875	70.79	0.71428571	9.91e-06	1277	342.9	1.862107
366	681.0	0.79528809	5.375	70.79	0.7660626	9.91e-06	477	128.3	1.859305
367	681.0	1.9307251	10.9375	70.79	0.58896552	9.91e-06	1667	448.9	1.856752
368	682.0	1.45227051	5.34375	70.79	0.6184169	9.9e-06	3050	822.3	1.854482
369	683.0	1.75048828	6.5625	70.79	0.60505529	9.9e-06	772	208.4	1.851827
370	685.0	0.50805664	4.3125	70.79	0.83725248	9.9e-06	625	168.9	1.850577
371	686.0	0.90527344	5.875	70.79	0.74133333	9.9e-06	1993	539.2	1.848175
372	689.0	1.11914062	4.625	70.79	0.7009939	9.9e-06	2259	610.1	1.851416
373	692.0	1.03833008	5.28125	70.79	0.69393648	9.9e-06	13568	3657.4	1.854864
374	695.0	0.74609375	12.25	70.79	0.77344146	9.9e-06	12128	3265.1	1.857192
375	698.0	0.82348633	3.625	70.79	0.74868755	9.89e-06	1099	295.0	1.86241
376	702.0	0.87646484	6.75	70.79	0.75391304	9.89e-06	1924	515.6	1.86573
377	706.0	0.92645264	7.4375	70.79	0.7257644	9.89e-06	1393	371.9	1.87257
378	708.0	1.01391602	11.75	70.79	0.71787709	9.89e-06	2263	604.4	1.872075
379	711.0	1.34094238	9.75	70.79	0.64570936	9.89e-06	542	144.5	1.874975
380	712.0	1.8079834	5.8125	70.79	0.57663505	9.89e-06	3495	932.2	1.874681
381	714.0	2.02148438	5.5625	70.79	0.5361116	9.88e-06	6904	1842.1	1.87392
382	715.0	1.45410156	6.3125	70.79	0.64572426	9.88e-06	2375	634.5	1.871622
383	718.0	1.25982666	15.9375	70.79	0.6493136	9.88e-06	9069	2417.7	1.875507
384	719.0	1.07958984	8.6875	70.79	0.70187019	9.88e-06	2538	677.5	1.873185
385	721.0	1.07177734	7.125	70.79	0.68346253	9.88e-06	1093	292.0	1.871734
386	722.0	1.95983887	4.78125	70.79	0.54081633	9.88e-06	6476	1730.5	1.871111
387	724.0	1.48999023	119.0	70.79	0.62387866	9.87e-06	8342	2229.1	1.87113
388	727.0	1.15258789	10.3125	70.79	0.68271639	9.87e-06	12410	3311.7	1.873654
389	729.0	1.63829041	5.8125	70.79	0.61210673	9.87e-06	6571	1754.3	1.872851
390	730.0	1.63476562	5.8125	70.79	0.61450663	9.87e-06	2285	610.7	1.870925
391	733.0	1.52288818	4.1875	70.79	0.61664787	9.87e-06	13513	3604.7	1.874347
392	736.0	1.52001953	24.625	70.79	0.6292462	9.87e-06	13302	3542.3	1.877586
393	738.0	1.77954102	12.6875	70.79	0.5664901	9.86e-06	389	103.6	1.878206
394	742.0	0.93762207	233.0	76.61	0.72080402	9.86e-06	13993	3714.9	1.88334
395	744.0	0.89306641	24.25	76.61	0.73977028	9.86e-06	712	189.1	1.882602
396	746.0	0.90332031	7.21875	76.61	0.72436909	9.86e-06	2444	648.4	1.884779
397	750.0	1.21520996	3.40625	76.61	0.68865031	9.86e-06	163	43.1	1.889553
398	753.0	0.8951416	11.3125	76.61	0.73000349	9.86e-06	2106	556.8	1.8911
399	756.0	1.3248291	3.921875	76.61	0.64274187	9.85e-06	2159	570.0	1.89378
400	759.0	0.88800049	304.0	76.61	0.72987208	9.85e-06	400	105.5	1.896333
401	760.0	1.36108398	520.0	76.61	0.6360671	9.85e-06	2378	627.7	1.894235
402	761.0	1.3046875	8.25	76.61	0.67527387	9.85e-06	406	107.3	1.892062
403	763.0	1.47898865	10.75	76.61	0.60992757	9.85e-06	132	34.9	1.892539
404	766.0	1.20080566	58.25	76.61	0.65826953	9.85e-06	13652	3600.8	1.895693
405	767.0	0.75488281	5.9375	76.61	0.78248316	9.84e-06	366	96.7	1.893043
406	768.0	0.78564453	4.25	76.61	0.77434822	9.84e-06	2672	706.1	1.891959
407	769.0	0.95214844	8.3125	76.61	0.7146161	9.84e-06	378	100.0	1.890166
408	771.0	1.66796875	23.125	76.61	0.59221807	9.84e-06	2506	663.4	1.888781
409	773.0	0.89648438	6.375	76.61	0.73380282	9.84e-06	850	225.0	1.889146
410	776.0	1.16036987	3.296875	76.61	0.68223383	9.83e-06	167	44.1	1.892374
411	779.0	1.28356934	3.921875	76.61	0.64302196	9.83e-06	893	235.7	1.894735
412	780.0	0.70703125	5.25	76.61	0.79914894	9.83e-06	1173	309.7	1.89374
413	782.0	1.68554688	6.75	76.61	0.59298929	9.83e-06	881	232.6	1.893807
414	785.0	0.89697266	6.6875	76.61	0.74254743	9.83e-06	4411	1163.8	1.895066
415	787.0	1.28222656	15.1875	76.61	0.67539628	9.82e-06	1861	490.8	1.89584
416	788.0	1.20898438	26.25	76.61	0.70101196	9.82e-06	3174	837.4	1.895194
417	790.0	1.56787109	15.4375	76.61	0.62027123	9.82e-06	5840	1541.3	1.894564
418	791.0	0.64086914	5.40625	76.61	0.82310642	9.82e-06	2744	725.0	1.892383
419	792.0	0.9375	8.25	76.61	0.75137363	9.82e-06	196	51.8	1.890122
420	793.0	0.66113281	5.875	76.61	0.80145278	9.81e-06	1281	339.3	1.887777
421	795.0	0.88134766	6.0625	76.61	0.74105561	9.81e-06	1834	485.8	1.88761
422	796.0	1.00814819	4.5	76.61	0.70660225	9.81e-06	2884	764.8	1.885513
423	797.0	2.07885742	5.46875	76.61	0.52212749	9.81e-06	2775	736.7	1.883425
424	798.0	1.74780273	5.6875	76.61	0.58269166	9.81e-06	951	252.5	1.882962
425	799.0	1.88330078	36.5	76.61	0.56879778	9.8e-06	2244	596.6	1.880752
426	801.0	1.99157715	218.0	76.61	0.55339547	9.8e-06	369	98.1	1.880224
427	804.0	0.78503418	3.75	76.61	0.76205997	9.8e-06	11289	2999.4	1.881866
428	804.0	0.80322266	23.25	76.61	0.77756361	9.8e-06	1260	335.2	1.879632
429	806.0	1.34790039	5.875	76.61	0.64365918	9.8e-06	405	107.8	1.878163
430	807.0	0.80273438	4.625	76.61	0.75533576	9.79e-06	2537	676.1	1.876083
431	809.0	0.77850342	6.9375	76.61	0.76452242	9.79e-06	12276	3268.1	1.878156
432	812.0	1.67919922	5.71875	76.61	0.59266055	9.79e-06	6504	1730.9	1.878779
433	814.0	0.69335938	7.40625	76.61	0.79100851	9.79e-06	1229	326.9	1.879616
434	816.0	0.98242188	5.34375	76.61	0.74326241	9.79e-06	516	137.2	1.880214
435	818.0	0.55273438	60.0	76.61	0.8442029	9.78e-06	1293	343.9	1.880055
436	822.0	1.08392334	28.375	76.61	0.68602997	9.78e-06	881	233.8	1.884337
437	822.0	1.43017578	10.0	76.61	0.66406571	9.78e-06	1822	484.0	1.882087
438	824.0	1.83435059	5.53125	76.61	0.56980489	9.78e-06	6675	1774.0	1.881372
439	825.0	1.49853516	4.625	76.61	0.64090237	9.77e-06	3643	969.1	1.879592
440	828.0	0.97021484	5.03125	76.61	0.73007486	9.77e-06	654	173.7	1.882273
441	831.0	0.75537109	11.4375	76.61	0.77021413	9.77e-06	483	128.1	1.885106
442	832.0	1.22998047	8.1875	76.61	0.65832614	9.77e-06	3102	823.6	1.883241
443	836.0	1.41687012	5.6875	76.61	0.6318938	9.77e-06	13725	3637.8	1.886442
444	837.0	0.92822266	64.5	76.61	0.73468013	9.76e-06	1118	296.5	1.885142
445	838.0	0.62391663	4.625	76.61	0.81163767	9.76e-06	769	204.2	1.883105
446	841.0	1.22363281	8.8125	76.61	0.6695279	9.76e-06	13504	3580.3	1.885884
447	842.0	1.234375	51.25	76.61	0.69427527	9.76e-06	3766	999.4	1.884147
448	845.0	1.38314915	25.625	76.61	0.63822751	9.75e-06	1635	433.2	1.887218
449	847.0	1.80761719	5.03125	76.61	0.58312833	9.75e-06	2191	580.5	1.887095
450	848.0	0.78271484	4.96875	76.61	0.78644986	9.75e-06	1054	279.6	1.884996
451	849.0	1.24951172	6.21875	76.61	0.65660377	9.75e-06	4352	1155.3	1.883456
452	852.0	1.66967773	5.1875	76.61	0.60045837	9.75e-06	1102	292.4	1.884501
453	853.0	1.74365234	6.5	76.61	0.59899329	9.74e-06	1616	428.9	1.883963
454	859.0	0.859375	4.8125	76.61	0.74183611	9.74e-06	683	180.6	1.891051
455	861.0	1.25732422	4.125	76.61	0.6564746	9.74e-06	9733	2570.4	1.893252
456	863.0	0.78076172	5.84375	76.61	0.77892919	9.74e-06	4410	1164.8	1.893075
457	866.0	0.97338867	4.46875	76.61	0.73256545	9.73e-06	1235	325.8	1.895109
458	869.0	0.90112305	17.25	76.61	0.72353076	9.73e-06	784	206.7	1.896674
459	872.0	0.92626953	11.375	76.61	0.75118644	9.73e-06	13073	3441.5	1.899292
460	873.0	0.86132812	19.0	76.61	0.73438956	9.73e-06	161	42.4	1.897527
461	874.0	0.83300781	5.875	76.61	0.75819135	9.72e-06	3080	812.4	1.895626
462	877.0	1.1809082	5.65625	76.61	0.6752309	9.72e-06	13353	3516.9	1.898398
463	879.0	1.38235474	3.546875	76.61	0.64710288	9.72e-06	9177	2416.5	1.898799
464	880.0	1.21496582	26.875	76.61	0.65100087	9.72e-06	1677	442.1	1.896642
465	883.0	1.44189453	4.0625	76.61	0.63284529	9.71e-06	1280	336.9	1.899436
466	884.0	0.859375	9.8125	76.61	0.74113009	9.71e-06	1358	357.9	1.897329
467	885.0	1.02392578	7.15625	76.61	0.71722469	9.71e-06	623	164.3	1.895957
468	887.0	1.68981934	12.375	76.61	0.59987554	9.71e-06	2983	787.2	1.894808
469	888.0	0.80566406	10.25	76.61	0.75431034	9.7e-06	745	196.8	1.892797
470	889.0	1.59130859	10.25	76.61	0.60301783	9.7e-06	1640	433.7	1.890812
471	890.0	0.82324219	5.03125	76.61	0.76962348	9.7e-06	546	144.6	1.888558
472	890.0	0.90917969	5.71875	76.61	0.72879177	9.7e-06	684	181.3	1.886533
473	894.0	0.73876953	36.25	76.61	0.78364837	9.69e-06	569	150.5	1.890301
474	896.0	0.96289062	10.625	76.61	0.72043011	9.69e-06	2006	530.8	1.889744
475	900.0	1.56958008	9.0	76.61	0.59034364	9.69e-06	1030	271.8	1.894691
476	902.0	1.46264648	5.875	76.61	0.64964926	9.69e-06	1113	293.8	1.894071
477	905.0	1.34934616	5.9375	76.61	0.6346715	9.68e-06	5804	1529.0	1.897998
478	909.0	1.18066406	47.0	76.61	0.67107323	9.68e-06	13818	3634.5	1.900925
479	910.0	1.69140625	6.5	76.61	0.60965704	9.68e-06	769	202.5	1.899192
480	911.0	0.60253906	4.875	76.61	0.81690141	9.68e-06	1301	342.9	1.897197
481	913.0	1.04589844	10.5	76.61	0.69071374	9.67e-06	1405	370.0	1.8989
482	914.0	0.88574219	10.5	76.61	0.74201854	9.67e-06	677	178.4	1.897119
483	918.0	1.34399414	4.46875	76.61	0.63419882	9.67e-06	4416	1162.1	1.899936
484	919.0	1.4855957	3.921875	76.61	0.61818976	9.67e-06	7316	1925.8	1.899469
485	920.0	1.23779297	5.59375	76.61	0.68526021	9.66e-06	1203	317.0	1.897629
486	921.0	1.21777344	6.46875	76.61	0.66361556	9.66e-06	1447	381.7	1.895697
487	922.0	1.87011719	7.875	76.61	0.58770807	9.66e-06	1624	428.8	1.89365
488	923.0	0.97509766	8.4375	76.61	0.69948187	9.65e-06	1397	369.1	1.892243
489	924.0	1.92675781	7.625	76.61	0.56246402	9.65e-06	1120	296.3	1.89029
490	926.0	1.67480469	6.75	76.61	0.58445486	9.65e-06	6977	1846.0	1.889758
491	928.0	1.16601562	45.75	76.61	0.67834596	9.65e-06	1893	500.6	1.890864
492	929.0	1.04541016	6.25	76.61	0.69626998	9.64e-06	1441	381.4	1.888995
493	930.0	1.05053711	25.75	76.61	0.7119883	9.64e-06	124	32.9	1.887272
494	933.0	0.71728516	7.21875	76.61	0.8123561	9.64e-06	250	66.2	1.888132
495	934.0	1.66674805	4.5	76.61	0.60551479	9.64e-06	654	173.4	1.886317
496	936.0	1.32583141	5.6875	76.61	0.63282299	9.63e-06	122	32.3	1.887806
497	939.0	1.32177734	59.0	76.61	0.65656292	9.63e-06	949	251.2	1.888932
498	940.0	1.67196655	9.0	76.61	0.62942366	9.63e-06	1718	455.1	1.887674
499	942.0	0.83789062	6.5	76.61	0.76711027	9.62e-06	521	138.0	1.886998
500	943.0	1.43383789	8.3125	76.61	0.63888889	9.62e-06	443	117.5	1.8854
501	944.0	0.87109375	9.75	76.61	0.73385827	9.62e-06	925	245.5	1.884181
502	947.0	1.29003906	6.21875	76.61	0.66143285	9.62e-06	13932	3691.7	1.886951
503	948.0	0.8046875	6.5	76.61	0.74832419	9.61e-06	1247	330.8	1.885092
504	949.0	1.03344727	7.6875	76.61	0.71174377	9.61e-06	2420	642.3	1.88384
505	952.0	1.43017578	4.34375	76.61	0.61344538	9.61e-06	913	242.2	1.885093
506	954.0	1.18017578	30.375	76.61	0.66570272	9.6e-06	2955	783.8	1.884988
507	956.0	1.15161133	20.375	76.61	0.68293898	9.6e-06	328	87.0	1.885307
508	957.0	0.93896484	4.53125	76.61	0.73956475	9.6e-06	1017	270.0	1.883382
509	958.0	0.90234375	6.96875	76.61	0.72413793	9.6e-06	2337	620.7	1.882691
510	960.0	1.70166016	7.6875	76.61	0.59360035	9.59e-06	336	89.3	1.882179
511	961.0	0.89208984	4.6875	76.61	0.76335251	9.59e-06	869	231.1	1.880099
512	964.0	1.24377441	3.75	76.61	0.65600805	9.59e-06	554	147.1	1.882905
513	967.0	1.2244873	3.640625	76.61	0.66002814	9.58e-06	476	126.2	1.885387
514	968.0	0.72216797	4.84375	76.61	0.78916372	9.58e-06	1390	369.0	1.883528
515	969.0	0.56347656	4.375	76.61	0.82625483	9.58e-06	809	215.0	1.881473
516	974.0	1.31365967	6.90625	76.61	0.64936409	9.57e-06	13682	3625.6	1.886839
517	976.0	1.86010742	46.25	76.61	0.57050052	9.57e-06	2806	743.4	1.887221
518	979.0	1.79962158	5.75	76.61	0.57741491	9.57e-06	6175	1634.3	1.88916
519	981.0	1.07275391	6.75	76.61	0.71118421	9.57e-06	3700	978.7	1.89031
520	982.0	1.27075195	4.375	76.61	0.68517287	9.56e-06	1514	400.8	1.888506
521	984.0	0.82910156	96.5	76.61	0.75927328	9.56e-06	1433	379.5	1.888005
522	986.0	1.19580078	5.21875	76.61	0.70303185	9.56e-06	5328	1411.1	1.887932
523	986.0	1.015625	8.1875	76.61	0.71463415	9.55e-06	1247	330.6	1.886035
524	987.0	1.26293755	4.65625	76.61	0.72536137	9.55e-06	857	227.4	1.884312
525	989.0	1.80895996	5.375	76.61	0.57655698	9.55e-06	7328	1944.6	1.884149
526	990.0	0.7421875	6.5	76.61	0.78520685	9.54e-06	634	168.4	1.88213
527	991.0	0.9453125	8.0	76.61	0.73102867	9.54e-06	1774	471.7	1.880546
528	992.0	0.64160156	5.21875	76.61	0.80015798	9.54e-06	4157	1106.1	1.879156
529	993.0	1.15576172	6.375	76.61	0.67574786	9.53e-06	474	126.2	1.877874
530	994.0	1.12426758	27.625	76.61	0.7026455	9.53e-06	1583	421.8	1.876312
531	996.0	0.94812012	6.4375	76.61	0.71243625	9.53e-06	75	20.0	1.8748
532	999.0	1.33984375	5.8125	76.61	0.63611214	9.53e-06	13090	3485.9	1.877544
533	1000.0	1.12451172	390.0	76.61	0.6915181	9.52e-06	1579	420.7	1.876542
534	1001.0	0.76855469	8.125	76.61	0.75626741	9.52e-06	498	132.8	1.875326
535	1003.0	1.81970215	5.0	76.61	0.56300997	9.52e-06	8792	2343.9	1.875486
536	1006.0	0.92724609	31.875	76.61	0.73493627	9.51e-06	2938	782.9	1.876269
537	1008.0	0.7583847	7.65625	76.61	0.77264698	9.51e-06	3934	1048.3	1.876434
538	1011.0	0.73413086	13.4375	76.61	0.77451229	9.51e-06	1752	466.1	1.879229
539	1013.0	0.86376953	6.375	76.61	0.75793103	9.5e-06	320	85.2	1.878886
540	1017.0	1.36486816	7.3125	76.61	0.62985966	9.5e-06	13874	3684.0	1.882997
541	1019.0	1.83862305	6.65625	76.61	0.5929878	9.5e-06	1149	304.9	1.884085
542	1021.0	1.03173828	8.0625	76.61	0.6987488	9.49e-06	317	84.1	1.884037
543	1023.0	1.61791992	19.375	76.61	0.62054427	9.49e-06	824	218.7	1.884137
544	1027.0	1.02099609	9.1875	76.61	0.70777089	9.49e-06	13391	3546.8	1.887766
545	1028.0	1.29589844	6.3125	76.61	0.6943777	9.48e-06	1777	471.1	1.885957
546	1029.0	0.86816406	6.0	76.61	0.74762316	9.48e-06	2156	571.8	1.885255
547	1030.0	0.80322266	6.46875	76.61	0.78052946	9.48e-06	1294	343.5	1.883506
548	1031.0	0.69311523	5.0625	76.61	0.78012189	9.47e-06	799	212.3	1.881674
549	1032.0	0.90039062	6.46875	76.61	0.72215422	9.47e-06	542	144.1	1.880674
550	1034.0	1.5199585	5.8125	76.61	0.60212656	9.47e-06	8838	2349.4	1.880883
551	1036.0	1.48486328	5.0	76.61	0.6236334	9.46e-06	636	169.2	1.879809
552	1039.0	1.24633789	8.5	76.61	0.67831994	9.46e-06	12928	3435.0	1.881798
553	1040.0	1.36907959	6.34375	76.61	0.65332106	9.46e-06	1291	343.1	1.881171
554	1042.0	1.37548828	8.125	76.61	0.6738056	9.45e-06	839	223.1	1.880003
555	1044.0	1.2166748	150.0	76.61	0.65028157	9.45e-06	11061	2939.9	1.88118
556	1046.0	1.43682861	7.625	76.61	0.6269182	9.45e-06	329	87.5	1.880876
557	1049.0	1.20507812	312.0	76.61	0.66914466	9.44e-06	3976	1055.8	1.88298
558	1050.0	1.15844727	6.90625	76.61	0.70021786	9.44e-06	2200	584.6	1.881474
559	1051.0	1.58911133	10.75	76.61	0.61150685	9.44e-06	1057	281.0	1.880875
560	1053.0	1.15039062	10.3125	76.61	0.68646256	9.43e-06	2680	712.7	1.880266
561	1054.0	0.49072266	3.96875	76.61	0.84028154	9.43e-06	870	231.6	1.878432
562	1056.0	0.83349609	4.1875	76.61	0.75793404	9.43e-06	2539	675.9	1.878211
563	1058.0	1.17889404	12.6875	76.61	0.6704947	9.42e-06	539	143.4	1.879049
564	1061.0	0.93017578	6.34375	76.61	0.72119205	9.42e-06	1345	357.6	1.880364
565	1063.0	2.19140625	6.1875	76.61	0.51939881	9.42e-06	387	102.8	1.88176
566	1064.0	0.67993164	9.5	76.61	0.80621493	9.41e-06	549	146.0	1.880003
567	1066.0	1.50732422	4.6875	76.61	0.63140644	9.41e-06	667	177.4	1.879876
568	1067.0	1.21289062	7.09375	76.61	0.65771526	9.41e-06	384	102.2	1.878563
569	1068.0	1.22509766	7.40625	76.61	0.68962173	9.4e-06	118	31.4	1.876827
570	1069.0	0.734375	5.8125	76.61	0.8025974	9.4e-06	1158	308.8	1.875044
571	1072.0	1.29620361	11.375	76.61	0.63898013	9.39e-06	778	207.2	1.877662
572	1074.0	1.51708984	12.75	76.61	0.60663859	9.39e-06	1078	287.0	1.877756
573	1077.0	1.28741455	3.796875	76.61	0.63837742	9.39e-06	2396	637.1	1.880301
574	1078.0	1.68505859	13.8125	76.61	0.58809963	9.38e-06	1826	486.0	1.878724
575	1079.0	1.06201172	10.875	76.61	0.71028691	9.38e-06	2639	702.9	1.877261
576	1080.0	1.75292969	9.9375	76.61	0.60342327	9.38e-06	1153	307.4	1.875629
577	1082.0	1.77600098	6.15625	76.61	0.57960326	9.37e-06	377	100.5	1.875043
578	1084.0	1.94824219	6.15625	76.61	0.55181182	9.37e-06	1522	405.9	1.874759
579	1085.0	1.18310547	12.4375	76.61	0.6744272	9.37e-06	1115	297.6	1.873097
580	1087.0	0.64794922	18.875	76.61	0.80082988	9.36e-06	481	128.3	1.874138
581	1088.0	0.60107422	5.96875	76.61	0.81512981	9.36e-06	1558	416.0	1.872547
582	1089.0	1.03857422	5.65625	76.61	0.70291147	9.36e-06	1041	278.2	1.870881
583	1090.0	1.70117188	5.65625	76.61	0.59747102	9.35e-06	5393	1442.0	1.86996
584	1091.0	0.81213379	9.5	76.61	0.75510204	9.35e-06	1022	273.5	1.868386
585	1093.0	1.1796875	8.75	76.61	0.66915423	9.34e-06	1356	363.0	1.868025
586	1097.0	1.15783691	4.625	76.61	0.67459655	9.34e-06	4141	1106.3	1.871588
587	1098.0	1.54199219	5.125	76.61	0.62830921	9.34e-06	5772	1542.7	1.870732
588	1101.0	2.05273438	5.5	76.61	0.53515736	9.33e-06	589	157.2	1.872842
589	1106.0	1.51379395	3.046875	76.61	0.60736672	9.33e-06	1909	508.4	1.877625
590	1107.0	1.21191406	70.5	76.61	0.67189007	9.33e-06	4559	1214.8	1.876472
591	1109.0	0.83642578	7.46875	76.61	0.7391945	9.32e-06	384	102.3	1.876394
592	1112.0	1.21191406	57.25	76.61	0.66328803	9.32e-06	1591	423.5	1.878552
593	1113.0	0.78564453	5.53125	76.61	0.76682692	9.31e-06	551	146.8	1.876866
594	1114.0	0.86279297	123.5	76.61	0.7622687	9.31e-06	1800	479.9	1.875288
595	1117.0	1.34448242	3.28125	76.61	0.63062811	9.31e-06	2502	666.2	1.877752
596	1118.0	0.9765625	6.5	76.61	0.7231405	9.3e-06	1365	363.8	1.876052
597	1119.0	1.26904297	12.6875	76.61	0.69169776	9.3e-06	2206	588.4	1.874583
598	1122.0	1.24755859	4.0625	76.61	0.65117467	9.3e-06	595	158.5	1.877059
599	1124.0	1.64404297	7.25	76.61	0.60022087	9.29e-06	5523	1471.9	1.876177
600	1125.0	1.04638672	5.53125	76.61	0.69030034	9.29e-06	1207	322.0	1.8745
601	1126.0	0.80419922	6.96875	76.61	0.75974543	9.28e-06	821	219.2	1.872985
602	1126.0	0.61865234	5.4375	76.61	0.81427413	9.28e-06	375	100.2	1.871253
603	1129.0	1.41601562	9.5	76.61	0.62449262	9.28e-06	2344	626.1	1.871795
604	1131.0	1.22839355	3.15625	76.61	0.65307472	9.27e-06	9987	2666.9	1.872401
605	1132.0	0.99902344	5.09375	76.61	0.71800731	9.27e-06	2139	571.7	1.870852
